Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
855,Spectrogram 1,1,43152,43155,0,12000,Black Redstart,blared1,0.5195,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,0
856,Spectrogram 1,1,43155,43158,0,12000,Black Redstart,blared1,0.9863,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,3
857,Spectrogram 1,1,43161,43164,0,12000,Black Redstart,blared1,0.9768,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,9
858,Spectrogram 1,1,43164,43167,0,12000,Black Redstart,blared1,0.9632,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,12
859,Spectrogram 1,1,43170,43173,0,12000,Black Redstart,blared1,0.9991,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,18
860,Spectrogram 1,1,43176,43179,0,12000,Black Redstart,blared1,0.8901,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,24
861,Spectrogram 1,1,43179,43182,0,12000,Black Redstart,blared1,0.9927,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,27
862,Spectrogram 1,1,43185,43188,0,12000,Black Redstart,blared1,0.8705,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,33
863,Spectrogram 1,1,43188,43191,0,12000,Black Redstart,blared1,0.9933,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,36
864,Spectrogram 1,1,43191,43194,0,12000,Black Redstart,blared1,0.9648,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,39
865,Spectrogram 1,1,43197,43200,0,12000,Black Redstart,blared1,0.9678,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,45
866,Spectrogram 1,1,43200,43203,0,12000,Black Redstart,blared1,0.9893,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,48
867,Spectrogram 1,1,43206,43209,0,12000,Black Redstart,blared1,0.7437,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030002.wav,54
868,Spectrogram 1,1,43209,43212,0,12000,Black Redstart,blared1,0.9755,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,0
869,Spectrogram 1,1,43212,43215,0,12000,Black Redstart,blared1,0.9893,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,3
870,Spectrogram 1,1,43218,43221,0,12000,Black Redstart,blared1,0.9295,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,9
871,Spectrogram 1,1,43224,43227,0,12000,Black Redstart,blared1,0.9215,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,15
872,Spectrogram 1,1,43227,43230,0,12000,Black Redstart,blared1,0.787,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,18
873,Spectrogram 1,1,43230,43233,0,12000,Black Redstart,blared1,0.6138,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,21
874,Spectrogram 1,1,43233,43236,0,12000,Black Redstart,blared1,0.987,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,24
875,Spectrogram 1,1,43236,43239,0,12000,Black Redstart,blared1,0.9995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,27
876,Spectrogram 1,1,43239,43242,0,12000,Black Redstart,blared1,0.9802,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,30
877,Spectrogram 1,1,43242,43245,0,12000,Black Redstart,blared1,0.6392,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,33
878,Spectrogram 1,1,43245,43248,0,12000,Black Redstart,blared1,0.1674,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,36
879,Spectrogram 1,1,43248,43251,0,12000,Black Redstart,blared1,0.1284,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,39
880,Spectrogram 1,1,43251,43254,0,12000,Black Redstart,blared1,0.9168,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,42
881,Spectrogram 1,1,43254,43257,0,12000,Black Redstart,blared1,0.9827,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,45
882,Spectrogram 1,1,43257,43260,0,12000,Black Redstart,blared1,0.986,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,48
883,Spectrogram 1,1,43263,43266,0,12000,Black Redstart,blared1,0.9186,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_030502.wav,54
884,Spectrogram 1,1,43266,43269,0,12000,Black Redstart,blared1,0.7228,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,0
885,Spectrogram 1,1,43272,43275,0,12000,Black Redstart,blared1,0.9665,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,6
886,Spectrogram 1,1,43275,43278,0,12000,Black Redstart,blared1,0.9941,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,9
887,Spectrogram 1,1,43281,43284,0,12000,Black Redstart,blared1,0.8356,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,15
888,Spectrogram 1,1,43287,43290,0,12000,Black Redstart,blared1,0.9512,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,21
889,Spectrogram 1,1,43290,43293,0,12000,Black Redstart,blared1,0.9795,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,24
890,Spectrogram 1,1,43293,43296,0,12000,Black Redstart,blared1,0.1987,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,27
891,Spectrogram 1,1,43299,43302,0,12000,Black Redstart,blared1,0.989,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,33
892,Spectrogram 1,1,43302,43305,0,12000,Black Redstart,blared1,0.9989,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,36
893,Spectrogram 1,1,43308,43311,0,12000,Black Redstart,blared1,0.9456,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,42
894,Spectrogram 1,1,43311,43314,0,12000,Black Redstart,blared1,0.9533,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,45
895,Spectrogram 1,1,43317,43320,0,12000,Black Redstart,blared1,0.7029,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031002.wav,51
896,Spectrogram 1,1,43323,43326,0,12000,Black Redstart,blared1,0.9961,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,0
897,Spectrogram 1,1,43326,43329,0,12000,Black Redstart,blared1,0.1675,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,3
898,Spectrogram 1,1,43335,43338,0,12000,Black Redstart,blared1,0.9972,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,12
899,Spectrogram 1,1,43338,43341,0,12000,Black Redstart,blared1,0.9884,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,15
900,Spectrogram 1,1,43344,43347,0,12000,Black Redstart,blared1,0.4734,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,21
901,Spectrogram 1,1,43347,43350,0,12000,Black Redstart,blared1,0.9878,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,24
902,Spectrogram 1,1,43353,43356,0,12000,Black Redstart,blared1,0.9888,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,30
903,Spectrogram 1,1,43356,43359,0,12000,Black Redstart,blared1,0.9973,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,33
904,Spectrogram 1,1,43362,43365,0,12000,Black Redstart,blared1,0.7497,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,39
905,Spectrogram 1,1,43365,43368,0,12000,Black Redstart,blared1,0.9914,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,42
906,Spectrogram 1,1,43368,43371,0,12000,Black Redstart,blared1,0.9978,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,45
907,Spectrogram 1,1,43374,43377,0,12000,Black Redstart,blared1,0.9606,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,51
908,Spectrogram 1,1,43377,43380,0,12000,Black Redstart,blared1,0.7927,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_031502.wav,54
909,Spectrogram 1,1,43380,43383,0,12000,Black Redstart,blared1,0.7396,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,0
910,Spectrogram 1,1,43383,43386,0,12000,Black Redstart,blared1,0.9501,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,3
911,Spectrogram 1,1,43386,43389,0,12000,Black Redstart,blared1,0.851,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,6
912,Spectrogram 1,1,43389,43392,0,12000,Black Redstart,blared1,0.278,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,9
913,Spectrogram 1,1,43392,43395,0,12000,Black Redstart,blared1,0.2142,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,12
914,Spectrogram 1,1,43404,43407,0,12000,Black Redstart,blared1,0.1623,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,24
915,Spectrogram 1,1,43407,43410,0,12000,Black Redstart,blared1,0.4565,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,27
916,Spectrogram 1,1,43419,43422,0,12000,Black Redstart,blared1,0.3469,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,39
917,Spectrogram 1,1,43428,43431,0,12000,Black Redstart,blared1,0.2361,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,48
918,Spectrogram 1,1,43434,43437,0,12000,Black Redstart,blared1,0.6145,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032002.wav,54
919,Spectrogram 1,1,43443,43446,0,12000,Black Redstart,blared1,0.9692,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,6
920,Spectrogram 1,1,43449,43452,0,12000,Black Redstart,blared1,0.4523,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,12
921,Spectrogram 1,1,43458,43461,0,12000,Black Redstart,blared1,0.9985,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,21
922,Spectrogram 1,1,43464,43467,0,12000,Black Redstart,blared1,0.9821,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,27
923,Spectrogram 1,1,43467,43470,0,12000,Black Redstart,blared1,0.7507,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,30
924,Spectrogram 1,1,43473,43476,0,12000,Black Redstart,blared1,0.963,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,36
925,Spectrogram 1,1,43476,43479,0,12000,Black Redstart,blared1,0.9998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,39
926,Spectrogram 1,1,43479,43482,0,12000,Black Redstart,blared1,0.1957,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,42
927,Spectrogram 1,1,43482,43485,0,12000,Black Redstart,blared1,0.9915,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,45
928,Spectrogram 1,1,43485,43488,0,12000,Black Redstart,blared1,0.7976,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,48
929,Spectrogram 1,1,43488,43491,0,12000,Black Redstart,blared1,0.9858,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_032502.wav,51
930,Spectrogram 1,1,43497,43500,0,12000,Black Redstart,blared1,0.8629,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_033002.wav,3
931,Spectrogram 1,1,43509,43512,0,12000,Black Redstart,blared1,0.962,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_033002.wav,15
932,Spectrogram 1,1,43521,43524,0,12000,Black Redstart,blared1,0.5943,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_033002.wav,27
933,Spectrogram 1,1,43524,43527,0,12000,Black Redstart,blared1,0.7919,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_033002.wav,30
934,Spectrogram 1,1,43530,43533,0,12000,Black Redstart,blared1,0.133,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_033002.wav,36
935,Spectrogram 1,1,43533,43536,0,12000,Black Redstart,blared1,0.9588,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_033002.wav,39
936,Spectrogram 1,1,43539,43542,0,12000,Black Redstart,blared1,0.1053,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_033002.wav,45
937,Spectrogram 1,1,43542,43545,0,12000,Black Redstart,blared1,0.1797,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_033002.wav,48
938,Spectrogram 1,1,43554,43557,0,12000,Black Redstart,blared1,0.1012,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240614_033502.wav,3
